Baud rate 2400, low carrier filter 1, 2dB boost
Frequency, Gain (dB), Gain (linear), Half gain (linear)
  744.0000, 1.4918176250, 1.18738, 1.26753
  752.0000, 1.5068199544, 1.18944, 1.27279
  760.0000, 1.5216538869, 1.19147, 1.27799
  768.0000, 1.5363288076, 1.19348, 1.28313
  776.0000, 1.5508542431, 1.19548, 1.28821
  784.0000, 1.5652398327, 1.19746, 1.29323
  792.0000, 1.5794952988, 1.19943, 1.29818
  800.0000, 1.5936304183, 1.20138, 1.30305
  808.0000, 1.6076549943, 1.20332, 1.30786
  816.0000, 1.6215788274, 1.20525, 1.31260
  824.0000, 1.6354116879, 1.20718, 1.31726
  832.0000, 1.6491632885, 1.20909, 1.32184
  840.0000, 1.6628432571, 1.21099, 1.32634
  848.0000, 1.6764611108, 1.21289, 1.33077
  856.0000, 1.6900262298, 1.21479, 1.33511
  864.0000, 1.7035478326, 1.21668, 1.33937
  872.0000, 1.7170349518, 1.21857, 1.34355
  880.0000, 1.7304964104, 1.22046, 1.34764
  888.0000, 1.7439407996, 1.22235, 1.35164
  896.0000, 1.7573764567, 1.22425, 1.35555
  904.0000, 1.7708114451, 1.22614, 1.35937
  912.0000, 1.7842535343, 1.22804, 1.36310
  920.0000, 1.7977101815, 1.22994, 1.36673
  928.0000, 1.8111885144, 1.23185, 1.37027
  936.0000, 1.8246953152, 1.23377, 1.37372
  944.0000, 1.8382370053, 1.23570, 1.37707
  952.0000, 1.8518196323, 1.23763, 1.38032
  960.0000, 1.8654488572, 1.23957, 1.38348
  968.0000, 1.8791299436, 1.24153, 1.38653
  976.0000, 1.8928677483, 1.24349, 1.38949
  984.0000, 1.9066667130, 1.24547, 1.39234
  992.0000, 1.9205308573, 1.24746, 1.39509
 1000.0000, 1.9344637738, 1.24946, 1.39775
 1008.0000, 1.9484686240, 1.25148, 1.40029
 1016.0000, 1.9625481355, 1.25351, 1.40274
 1024.0000, 1.9767046015, 1.25555, 1.40509
 1032.0000, 1.9909398809, 1.25761, 1.40733
 1040.0000, 2.0052554001, 1.25969, 1.40946
 1048.0000, 2.0196521564, 1.26178, 1.41150
 1056.0000, 2.0341307225, 1.26388, 1.41343
 1064.0000, 2.0486912524, 1.26600, 1.41525
 1072.0000, 2.0633334890, 1.26814, 1.41697
 1080.0000, 2.0780567726, 1.27029, 1.41859
 1088.0000, 2.0928600505, 1.27246, 1.42011
 1096.0000, 2.1077418887, 1.27464, 1.42152
 1104.0000, 2.1227004838, 1.27684, 1.42283
 1112.0000, 2.1377336765, 1.27905, 1.42403
 1120.0000, 2.1528389663, 1.28127, 1.42514
 1128.0000, 2.1680135268, 1.28351, 1.42614
 1136.0000, 2.1832542225, 1.28577, 1.42704
 1144.0000, 2.1985576258, 1.28804, 1.42785
 1152.0000, 2.2139200359, 1.29032, 1.42855
 1160.0000, 2.2293374971, 1.29261, 1.42915
 1168.0000, 2.2448058191, 1.29491, 1.42966
 1176.0000, 2.2603205974, 1.29723, 1.43007
 1184.0000, 2.2758772336, 1.29955, 1.43038
 1192.0000, 2.2914709578, 1.30189, 1.43060
 1200.0000, 2.3070968497, 1.30423, 1.43073
 1208.0000, 2.3227498611, 1.30658, 1.43076
 1216.0000, 2.3384248387, 1.30894, 1.43070
 1224.0000, 2.3541165463, 1.31131, 1.43055
 1232.0000, 2.3698196878, 1.31368, 1.43032
 1240.0000, 2.3855289306, 1.31606, 1.43000
 1248.0000, 2.4012389275, 1.31844, 1.42959
 1256.0000, 2.4169443405, 1.32083, 1.42910
 1264.0000, 2.4326398628, 1.32322, 1.42852
 1272.0000, 2.4483202413, 1.32561, 1.42787
 1280.0000, 2.4639802991, 1.32800, 1.42713
 1288.0000, 2.4796149570, 1.33040, 1.42633
 1296.0000, 2.4952192545, 1.33279, 1.42544
 1304.0000, 2.5107883716, 1.33518, 1.42448
 1312.0000, 2.5263176481, 1.33757, 1.42345
 1320.0000, 2.5418026040, 1.33995, 1.42236
 1328.0000, 2.5572389583, 1.34234, 1.42119
 1336.0000, 2.5726226475, 1.34472, 1.41996
 1344.0000, 2.5879498429, 1.34709, 1.41867
 1352.0000, 2.6032169680, 1.34946, 1.41732
 1360.0000, 2.6184207136, 1.35183, 1.41591
 1368.0000, 2.6335580536, 1.35418, 1.41445
 1376.0000, 2.6486262585, 1.35654, 1.41293
 1384.0000, 2.6636229090, 1.35888, 1.41136
 1392.0000, 2.6785459076, 1.36122, 1.40974
 1400.0000, 2.6933934903, 1.36355, 1.40808
 1408.0000, 2.7081642356, 1.36587, 1.40637
 1416.0000, 2.7228570745, 1.36818, 1.40463
 1424.0000, 2.7374712972, 1.37048, 1.40284
 1432.0000, 2.7520065603, 1.37278, 1.40103
 1440.0000, 2.7664628918, 1.37506, 1.39917
 1448.0000, 2.7808406954, 1.37734, 1.39729
 1456.0000, 2.7951407537, 1.37961, 1.39538
 1464.0000, 2.8093642293, 1.38187, 1.39345
 1472.0000, 2.8235126661, 1.38413, 1.39150
 1480.0000, 2.8375879879, 1.38637, 1.38953
 1488.0000, 2.8515924965, 1.38861, 1.38754
 1496.0000, 2.8655288689, 1.39084, 1.38554
 1504.0000, 2.8794001520, 1.39306, 1.38353
 1512.0000, 2.8932097576, 1.39528, 1.38151
 1520.0000, 2.9069614551, 1.39749, 1.37949
 1528.0000, 2.9206593631, 1.39969, 1.37747
 1536.0000, 2.9343079402, 1.40189, 1.37545
 1544.0000, 2.9479119742, 1.40409, 1.37344
 1552.0000, 2.9614765703, 1.40629, 1.37144
 1560.0000, 2.9750071385, 1.40848, 1.36944
 1568.0000, 2.9885093785, 1.41067, 1.36746
 1576.0000, 3.0019892656, 1.41286, 1.36550
 1584.0000, 3.0154530337, 1.41505, 1.36356
 1592.0000, 3.0289071581, 1.41725, 1.36165
 1600.0000, 3.0423583371, 1.41944, 1.35976
 1608.0000, 3.0558134729, 1.42164, 1.35790
 1616.0000, 3.0692796512, 1.42385, 1.35607
 1624.0000, 3.0827641202, 1.42606, 1.35428
 1632.0000, 3.0962742687, 1.42828, 1.35253
 1640.0000, 3.1098176032, 1.43051, 1.35082
 1648.0000, 3.1234017250, 1.43275, 1.34916
 1656.0000, 3.1370343058, 1.43500, 1.34754
 1664.0000, 3.1507230635, 1.43726, 1.34598
 1672.0000, 3.1644757366, 1.43954, 1.34447
 1680.0000, 3.1783000595, 1.44183, 1.34302
 1688.0000, 3.1922037358, 1.44414, 1.34162
 1696.0000, 3.2061944127, 1.44647, 1.34029
 1704.0000, 3.2202796546, 1.44882, 1.33903
 1712.0000, 3.2344669162, 1.45119, 1.33784
 1720.0000, 3.2487635168, 1.45358, 1.33672
 1728.0000, 3.2631766129, 1.45599, 1.33567
 1736.0000, 3.2777131726, 1.45843, 1.33470
 1744.0000, 3.2923799492, 1.46089, 1.33382
 1752.0000, 3.3071834553, 1.46339, 1.33301
 1760.0000, 3.3221299376, 1.46591, 1.33229
 1768.0000, 3.3372253516, 1.46846, 1.33166
 1776.0000, 3.3524753377, 1.47104, 1.33113
 1784.0000, 3.3678851972, 1.47365, 1.33068
 1792.0000, 3.3834598694, 1.47629, 1.33034
 1800.0000, 3.3992039093, 1.47897, 1.33009
 1808.0000, 3.4151214669, 1.48169, 1.32994
 1816.0000, 3.4312162661, 1.48443, 1.32990
 1824.0000, 3.4474915865, 1.48722, 1.32996
 1832.0000, 3.4639502447, 1.49004, 1.33014
 1840.0000, 3.4805945779, 1.49290, 1.33042
 1848.0000, 3.4974264280, 1.49579, 1.33082
 1856.0000, 3.5144471280, 1.49873, 1.33133
 1864.0000, 3.5316574888, 1.50170, 1.33196
 1872.0000, 3.5490577885, 1.50471, 1.33272
 1880.0000, 3.5666477620, 1.50776, 1.33359
 1888.0000, 3.5844265934, 1.51085, 1.33459
 1896.0000, 3.6023929090, 1.51398, 1.33571
 1904.0000, 3.6205447730, 1.51715, 1.33696
 1912.0000, 3.6388796837, 1.52035, 1.33834
 1920.0000, 3.6573945723, 1.52360, 1.33985
 1928.0000, 3.6760858031, 1.52688, 1.34150
 1936.0000, 3.6949491749, 1.53020, 1.34327
 1944.0000, 3.7139799257, 1.53355, 1.34519
 1952.0000, 3.7331727368, 1.53695, 1.34724
 1960.0000, 3.7525217409, 1.54037, 1.34943
 1968.0000, 3.7720205304, 1.54384, 1.35176
 1976.0000, 3.7916621679, 1.54733, 1.35423
 1984.0000, 3.8114391986, 1.55086, 1.35684
 1992.0000, 3.8313436636, 1.55442, 1.35960
 2000.0000, 3.8513671158, 1.55800, 1.36250
 2008.0000, 3.8715006364, 1.56162, 1.36554
 2016.0000, 3.8917348535, 1.56526, 1.36874
 2024.0000, 3.9120599618, 1.56893, 1.37207
 2032.0000, 3.9324657442, 1.57262, 1.37556
 2040.0000, 3.9529415941, 1.57633, 1.37919
 2048.0000, 3.9734765391, 1.58006, 1.38297
 2056.0000, 3.9940592667, 1.58381, 1.38690
 2064.0000, 4.0146781499, 1.58757, 1.39098
 2072.0000, 4.0353212747, 1.59135, 1.39521
 2080.0000, 4.0559764687, 1.59514, 1.39959
 2088.0000, 4.0766313298, 1.59894, 1.40412
 2096.0000, 4.0972732565, 1.60274, 1.40880
 2104.0000, 4.1178894789, 1.60655, 1.41362
 2112.0000, 4.1384670896, 1.61036, 1.41860
 2120.0000, 4.1589930767, 1.61417, 1.42372
 2128.0000, 4.1794543557, 1.61798, 1.42900
 2136.0000, 4.1998378028, 1.62178, 1.43442
 2144.0000, 4.2201302886, 1.62557, 1.43998
 2152.0000, 4.2403187117, 1.62936, 1.44570
 2160.0000, 4.2603900326, 1.63313, 1.45156
 2168.0000, 4.2803313080, 1.63688, 1.45757
 2176.0000, 4.3001297251, 1.64061, 1.46372
 2184.0000, 4.3197726353, 1.64433, 1.47001
 2192.0000, 4.3392475891, 1.64802, 1.47645
 2200.0000, 4.3585423695, 1.65168, 1.48302
 2208.0000, 4.3776450261, 1.65532, 1.48974
 2216.0000, 4.3965439084, 1.65893, 1.49659
 2224.0000, 4.4152276994, 1.66250, 1.50358
 2232.0000, 4.4336854477, 1.66604, 1.51070
 2240.0000, 4.4519066008, 1.66953, 1.51796
 2248.0000, 4.4698810359, 1.67299, 1.52535
 2256.0000, 4.4875990918, 1.67641, 1.53287
 2264.0000, 4.5050515995, 1.67978, 1.54052
 2272.0000, 4.5222299119, 1.68311, 1.54829
 2280.0000, 4.5391259328, 1.68638, 1.55619
 2288.0000, 4.5557321461, 1.68961, 1.56420
 2296.0000, 4.5720416425, 1.69279, 1.57234
 2304.0000, 4.5880481468, 1.69591, 1.58059
 2312.0000, 4.6037460433, 1.69898, 1.58896
 2320.0000, 4.6191304007, 1.70199, 1.59744
 2328.0000, 4.6341969959, 1.70494, 1.60602
 2336.0000, 4.6489423365, 1.70784, 1.61472
 2344.0000, 4.6633636824, 1.71068, 1.62351
 2352.0000, 4.6774590661, 1.71346, 1.63241
 2360.0000, 4.6912273119, 1.71617, 1.64140
 2368.0000, 4.7046680534, 1.71883, 1.65049
 2376.0000, 4.7177817505, 1.72143, 1.65966
 2384.0000, 4.7305697039, 1.72397, 1.66893
 2392.0000, 4.7430340691, 1.72644, 1.67828
 2400.0000, 4.7551778688, 1.72886, 1.68771
 2408.0000, 4.7670050027, 1.73121, 1.69722
 2416.0000, 4.7785202574, 1.73351, 1.70680
 2424.0000, 4.7897293132, 1.73575, 1.71645
 2432.0000, 4.8006387498, 1.73793, 1.72617
 2440.0000, 4.8112560503, 1.74005, 1.73595
 2448.0000, 4.8215896030, 1.74213, 1.74579
 2456.0000, 4.8316487016, 1.74414, 1.75568
 2464.0000, 4.8414435434, 1.74611, 1.76563
 2472.0000, 4.8509852251, 1.74803, 1.77562
 2480.0000, 4.8602857371, 1.74990, 1.78565
 2488.0000, 4.8693579552, 1.75173, 1.79573
 2496.0000, 4.8782156302, 1.75352, 1.80583
 2504.0000, 4.8868733755, 1.75527, 1.81597
 2512.0000, 4.8953466518, 1.75698, 1.82613
 2520.0000, 4.9036517499, 1.75866, 1.83631
 2528.0000, 4.9118057709, 1.76031, 1.84651
 2536.0000, 4.9198266038, 1.76194, 1.85672
 2544.0000, 4.9277329008, 1.76355, 1.86693
 2552.0000, 4.9355440495, 1.76513, 1.87715
 2560.0000, 4.9432801433, 1.76670, 1.88737
 2568.0000, 4.9509619483, 1.76827, 1.89757
 2576.0000, 4.9586108681, 1.76983, 1.90777
 2584.0000, 4.9662489054, 1.77138, 1.91795
 2592.0000, 4.9738986214, 1.77294, 1.92811
 2600.0000, 4.9815830924, 1.77451, 1.93824
 2608.0000, 4.9893258630, 1.77610, 1.94834
 2616.0000, 4.9971508978, 1.77770, 1.95840
 2624.0000, 5.0050825293, 1.77932, 1.96842
 2632.0000, 5.0131454041, 1.78097, 1.97839
 2640.0000, 5.0213644257, 1.78266, 1.98831
 2648.0000, 5.0297646958, 1.78438, 1.99817
 2656.0000, 5.0383714525, 1.78615, 2.00797
 2664.0000, 5.0472100061, 1.78797, 2.01770
 2672.0000, 5.0563056734, 1.78984, 2.02736
 2680.0000, 5.0656837094, 1.79178, 2.03694
 2688.0000, 5.0753692375, 1.79378, 2.04644
 2696.0000, 5.0853871773, 1.79585, 2.05585
 2704.0000, 5.0957621718, 1.79799, 2.06516
 2712.0000, 5.1065185123, 1.80022, 2.07437
 2720.0000, 5.1176800628, 1.80254, 2.08348
 2728.0000, 5.1292701834, 1.80494, 2.09248
 2736.0000, 5.1413116527, 1.80745, 2.10136
 2744.0000, 5.1538265897, 1.81005, 2.11012
 2752.0000, 5.1668363762, 1.81277, 2.11876
 2760.0000, 5.1803615788, 1.81559, 2.12726
 2768.0000, 5.1944218712, 1.81853, 2.13563
 2776.0000, 5.2090359573, 1.82159, 2.14385
 2784.0000, 5.2242214956, 1.82478, 2.15192
 2792.0000, 5.2399950246, 1.82810, 2.15985
 2800.0000, 5.2563718894, 1.83155, 2.16761
 2808.0000, 5.2733661711, 1.83514, 2.17521
 2816.0000, 5.2909906179, 1.83886, 2.18264
 2824.0000, 5.3092565783, 1.84273, 2.18989
 2832.0000, 5.3281739379, 1.84675, 2.19697
 2840.0000, 5.3477510587, 1.85092, 2.20386
 2848.0000, 5.3679947219, 1.85524, 2.21056
 2856.0000, 5.3889100747, 1.85971, 2.21706
 2864.0000, 5.4105005799, 1.86434, 2.22337
 2872.0000, 5.4327679710, 1.86913, 2.22947
 2880.0000, 5.4557122104, 1.87407, 2.23535
 2888.0000, 5.4793314528, 1.87917, 2.24103
 2896.0000, 5.5036220124, 1.88443, 2.24648
 2904.0000, 5.5285783360, 1.88986, 2.25170
 2912.0000, 5.5541929800, 1.89544, 2.25670
 2920.0000, 5.5804565926, 1.90118, 2.26146
 2928.0000, 5.6073579012, 1.90708, 2.26598
 2936.0000, 5.6348837046, 1.91313, 2.27025
 2944.0000, 5.6630188702, 1.91934, 2.27428
 2952.0000, 5.6917463365, 1.92569, 2.27805
 2960.0000, 5.7210471195, 1.93220, 2.28156
 2968.0000, 5.7509003254, 1.93885, 2.28481
 2976.0000, 5.7812831667, 1.94565, 2.28779
 2984.0000, 5.8121709832, 1.95258, 2.29050
 2992.0000, 5.8435372678, 1.95964, 2.29293
 3000.0000, 5.8753536957, 1.96683, 2.29508
 3008.0000, 5.9075901581, 1.97415, 2.29694
 3016.0000, 5.9402147995, 1.98158, 2.29852
 3024.0000, 5.9731940579, 1.98911, 2.29980
 3032.0000, 6.0064927087, 1.99675, 2.30078
 3040.0000, 6.0400739117, 2.00449, 2.30146
 3048.0000, 6.0738992596, 2.01231, 2.30184
 3056.0000, 6.1079288298, 2.02021, 2.30191
 3064.0000, 6.1421212376, 2.02818, 2.30166
 3072.0000, 6.1764336914, 2.03621, 2.30110
 3080.0000, 6.2108220483, 2.04428, 2.30022
 3088.0000, 6.2452408720, 2.05240, 2.29902
 3096.0000, 6.2796434899, 2.06055, 2.29749
 3104.0000, 6.3139820517, 2.06871, 2.29563
 3112.0000, 6.3482075875, 2.07688, 2.29344
 3120.0000, 6.3822700653, 2.08504, 2.29091
 3128.0000, 6.4161184482, 2.09318, 2.28804
 3136.0000, 6.4497007511, 2.10129, 2.28484
 3144.0000, 6.4829640956, 2.10935, 2.28128
 3152.0000, 6.5158547636, 2.11735, 2.27738
 3160.0000, 6.5483182493, 2.12528, 2.27314
 3168.0000, 6.5802993096, 2.13312, 2.26853
 3176.0000, 6.6117420116, 2.14085, 2.26358
 3184.0000, 6.6425897786, 2.14847, 2.25827
 3192.0000, 6.6727854325, 2.15595, 2.25260
 3200.0000, 6.7022712346, 2.16328, 2.24657
 3208.0000, 6.7309889227, 2.17045, 2.24017
 3216.0000, 6.7588797453, 2.17743, 2.23342
 3224.0000, 6.7858844924, 2.18421, 2.22629
 3232.0000, 6.8119435234, 2.19077, 2.21880
 3240.0000, 6.8369967911, 2.19710, 2.21094
 3248.0000, 6.8609838620, 2.20318, 2.20271
 3256.0000, 6.8838439335, 2.20898, 2.19411
 3264.0000, 6.9055158463, 2.21450, 2.18514
 3272.0000, 6.9259380934, 2.21971, 2.17579
 3280.0000, 6.9450488257, 2.22460, 2.16607
 3288.0000, 6.9627858518, 2.22915, 2.15597
 3296.0000, 6.9790866357, 2.23334, 2.14550
 3304.0000, 6.9938882882, 2.23715, 2.13465
 3312.0000, 7.0071275553, 2.24056, 2.12343
 3320.0000, 7.0187408015, 2.24356, 2.11183
 3328.0000, 7.0286639885, 2.24612, 2.09985
 3336.0000, 7.0368326497, 2.24823, 2.08749
 3344.0000, 7.0431818589, 2.24988, 2.07476
 3352.0000, 7.0476461952, 2.25104, 2.06165
 3360.0000, 7.0501597015, 2.25169, 2.04817
 3368.0000, 7.0506558393, 2.25182, 2.03431
 3376.0000, 7.0490674363, 2.25140, 2.02008
 3384.0000, 7.0453266298, 2.25043, 2.00547
 3392.0000, 7.0393648034, 2.24889, 1.99048
 3400.0000, 7.0311125175, 2.24675, 1.97513
 3408.0000, 7.0204994338, 2.24401, 1.95940
 3416.0000, 7.0074542328, 2.24064, 1.94331
 3424.0000, 6.9919045242, 2.23664, 1.92685
 3432.0000, 6.9737767494, 2.23197, 1.91001
 3440.0000, 6.9529960765, 2.22664, 1.89282
 3448.0000, 6.9294862862, 2.22062, 1.87526
 3456.0000, 6.9031696495, 2.21390, 1.85734
 3464.0000, 6.8739667941, 2.20647, 1.83906
 3472.0000, 6.8417965620, 2.19831, 1.82042
 3480.0000, 6.8065758543, 2.18942, 1.80142
 3488.0000, 6.7682194648, 2.17977, 1.78207
 3496.0000, 6.7266398997, 2.16936, 1.76238
 3504.0000, 6.6817471832, 2.15818, 1.74233
 3512.0000, 6.6334486470, 2.14621, 1.72194
 3520.0000, 6.5816487031, 2.13345, 1.70121
 3528.0000, 6.5262485975, 2.11989, 1.68013
 3536.0000, 6.4671461431, 2.10551, 1.65872
 3544.0000, 6.4042354304, 2.09032, 1.63698
 3552.0000, 6.3374065125, 2.07429, 1.61491
 3560.0000, 6.2665450627, 2.05744, 1.59251
 3568.0000, 6.1915320018, 2.03975, 1.56979
 3576.0000, 6.1122430904, 2.02121, 1.54675
 3584.0000, 6.0285484843, 2.00183, 1.52339
 3592.0000, 5.9403122472, 1.98160, 1.49972
 3600.0000, 5.8473918157, 1.96051, 1.47575
 3608.0000, 5.7496374122, 1.93857, 1.45147
 3616.0000, 5.6468913976, 1.91578, 1.42689
 3624.0000, 5.5389875576, 1.89212, 1.40202
 3632.0000, 5.4257503129, 1.86762, 1.37686
 3640.0000, 5.3069938443, 1.84225, 1.35141
 3648.0000, 5.1825211204, 1.81604, 1.32568
 3656.0000, 5.0521228149, 1.78898, 1.29967
 3664.0000, 4.9155760983, 1.76108, 1.27339
 3672.0000, 4.7726432844, 1.73234, 1.24684
 3680.0000, 4.6230703121, 1.70276, 1.22004
 3688.0000, 4.4665850358, 1.67236, 1.19297
 3696.0000, 4.3028952949, 1.64114, 1.16565
 3704.0000, 4.1316867283, 1.60910, 1.13809
 3712.0000, 3.9526202899, 1.57627, 1.11029
 3720.0000, 3.7653294159, 1.54265, 1.08225
 3728.0000, 3.5694167829, 1.50824, 1.05398
 3736.0000, 3.3644505839, 1.47307, 1.02548
 3744.0000, 3.1499602318, 1.43714, 0.99677
 3752.0000, 2.9254313832, 1.40046, 0.96785
 3760.0000, 2.6903001465, 1.36306, 0.93871
 3768.0000, 2.4439463103, 1.32494, 0.90938
 3776.0000, 2.1856853843, 1.28613, 0.87985
 3784.0000, 1.9147591940, 1.24663, 0.85013
 3792.0000, 1.6303247008, 1.20647, 0.82023
 3800.0000, 1.3314406310, 1.16566, 0.79015
 3808.0000, 1.0170513742, 1.12422, 0.75991
 3816.0000, 0.6859674562, 1.08218, 0.72949
 3824.0000, 0.3368416693, 1.03954, 0.69892
 3832.0000, -0.0318603525, 0.99634, 0.66820
 3840.0000, -0.4218967399, 0.95259, 0.63734
 3848.0000, -0.8352953913, 0.90831, 0.60633
 3856.0000, -1.2744124230, 0.86353, 0.57520
 3864.0000, -1.7420073424, 0.81828, 0.54394
 3872.0000, -2.2413410349, 0.77256, 0.51256
 3880.0000, -2.7763054162, 0.72641, 0.48107
 3888.0000, -3.3515978808, 0.67986, 0.44947
 3896.0000, -3.9729605127, 0.63292, 0.41778
 3904.0000, -4.6475152352, 0.58563, 0.38599
 3912.0000, -5.3842451382, 0.53801, 0.35412
 3920.0000, -6.1947058619, 0.49008, 0.32218
 3928.0000, -7.0941130717, 0.44187, 0.29016
 3936.0000, -8.1030731379, 0.39341, 0.25808
 3944.0000, -9.2504755539, 0.34473, 0.22594
 3952.0000, -10.5786301251, 0.29585, 0.19376
 3960.0000, -12.1531303734, 0.24680, 0.16153
 3968.0000, -14.0838635621, 0.19761, 0.12927
 3976.0000, -16.5768296831, 0.14831, 0.09697
 3984.0000, -20.0945053804, 0.09892, 0.06466
 3992.0000, -26.1126154132, 0.04947, 0.03233
 4000.0000, -298.5089778348, 0.00000, 0.00000

Magnitude at band edges

    0.0813 1.16145E+00
    0.4188 2.25079E+00
    0.0813 1.16145E+00
    0.4188 2.25079E+00
Baud rate 3000, high carrier filter 4, 8dB boost
Frequency, Gain (dB), Gain (linear), Half gain (linear)
    0.0000, -0.3298679896, 0.96273, 0.87935
    8.0000, -0.3292435128, 0.96280, 0.87943
   16.0000, -0.3273710920, 0.96301, 0.87965
   24.0000, -0.3242537532, 0.96336, 0.88002
   32.0000, -0.3198965283, 0.96384, 0.88054
   40.0000, -0.3143064380, 0.96446, 0.88121
   48.0000, -0.3074924684, 0.96522, 0.88202
   56.0000, -0.2994655406, 0.96611, 0.88299
   64.0000, -0.2902384745, 0.96714, 0.88410
   72.0000, -0.2798259459, 0.96830, 0.88536
   80.0000, -0.2682444384, 0.96959, 0.88676
   88.0000, -0.2555121891, 0.97101, 0.88831
   96.0000, -0.2416491295, 0.97256, 0.89000
  104.0000, -0.2266768211, 0.97424, 0.89183
  112.0000, -0.2106183870, 0.97604, 0.89381
  120.0000, -0.1934984388, 0.97797, 0.89593
  128.0000, -0.1753429996, 0.98002, 0.89819
  136.0000, -0.1561794244, 0.98218, 0.90059
  144.0000, -0.1360363169, 0.98446, 0.90313
  152.0000, -0.1149434437, 0.98685, 0.90581
  160.0000, -0.0929316469, 0.98936, 0.90862
  168.0000, -0.0700327545, 0.99197, 0.91156
  176.0000, -0.0462794900, 0.99469, 0.91464
  184.0000, -0.0217053808, 0.99750, 0.91785
  192.0000, 0.0036553341, 1.00042, 0.92119
  200.0000, 0.0297677956, 1.00343, 0.92466
  208.0000, 0.0565966167, 1.00654, 0.92826
  216.0000, 0.0841059734, 1.00973, 0.93198
  224.0000, 0.1122596951, 1.01301, 0.93582
  232.0000, 0.1410213531, 1.01637, 0.93979
  240.0000, 0.1703543483, 1.01981, 0.94387
  248.0000, 0.2002219961, 1.02332, 0.94807
  256.0000, 0.2305876103, 1.02690, 0.95239
  264.0000, 0.2614145838, 1.03055, 0.95682
  272.0000, 0.2926664670, 1.03427, 0.96136
  280.0000, 0.3243070440, 1.03804, 0.96601
  288.0000, 0.3563004050, 1.04187, 0.97077
  296.0000, 0.3886110164, 1.04576, 0.97563
  304.0000, 0.4212037881, 1.04969, 0.98060
  312.0000, 0.4540441363, 1.05366, 0.98566
  320.0000, 0.4870980449, 1.05768, 0.99082
  328.0000, 0.5203321216, 1.06174, 0.99608
  336.0000, 0.5537136524, 1.06582, 1.00142
  344.0000, 0.5872106515, 1.06994, 1.00686
  352.0000, 0.6207919088, 1.07409, 1.01239
  360.0000, 0.6544270331, 1.07825, 1.01800
  368.0000, 0.6880864927, 1.08244, 1.02369
  376.0000, 0.7217416525, 1.08664, 1.02946
  384.0000, 0.7553648078, 1.09086, 1.03531
  392.0000, 0.7889292148, 1.09508, 1.04123
  400.0000, 0.8224091185, 1.09931, 1.04722
  408.0000, 0.8557797768, 1.10354, 1.05328
  416.0000, 0.8890174823, 1.10777, 1.05941
  424.0000, 0.9220995808, 1.11200, 1.06559
  432.0000, 0.9550044871, 1.11622, 1.07184
  440.0000, 0.9877116983, 1.12043, 1.07814
  448.0000, 1.0202018042, 1.12463, 1.08450
  456.0000, 1.0524564951, 1.12882, 1.09091
  464.0000, 1.0844585676, 1.13298, 1.09737
  472.0000, 1.1161919273, 1.13713, 1.10387
  480.0000, 1.1476415904, 1.14125, 1.11041
  488.0000, 1.1787936817, 1.14535, 1.11699
  496.0000, 1.2096354317, 1.14943, 1.12361
  504.0000, 1.2401551712, 1.15347, 1.13026
  512.0000, 1.2703423236, 1.15749, 1.13693
  520.0000, 1.3001873963, 1.16147, 1.14364
  528.0000, 1.3296819697, 1.16542, 1.15037
  536.0000, 1.3588186845, 1.16934, 1.15712
  544.0000, 1.3875912275, 1.17322, 1.16388
  552.0000, 1.4159943161, 1.17706, 1.17067
  560.0000, 1.4440236813, 1.18087, 1.17746
  568.0000, 1.4716760487, 1.18463, 1.18426
  576.0000, 1.4989491188, 1.18836, 1.19106
  584.0000, 1.5258415460, 1.19204, 1.19787
  592.0000, 1.5523529158, 1.19569, 1.20468
  600.0000, 1.5784837216, 1.19929, 1.21148
  608.0000, 1.6042353400, 1.20285, 1.21828
  616.0000, 1.6296100048, 1.20637, 1.22507
  624.0000, 1.6546107803, 1.20985, 1.23184
  632.0000, 1.6792415340, 1.21328, 1.23860
  640.0000, 1.7035069072, 1.21668, 1.24534
  648.0000, 1.7274122864, 1.22003, 1.25206
  656.0000, 1.7509637722, 1.22334, 1.25875
  664.0000, 1.7741681487, 1.22662, 1.26542
  672.0000, 1.7970328515, 1.22985, 1.27205
  680.0000, 1.8195659352, 1.23304, 1.27866
  688.0000, 1.8417760404, 1.23620, 1.28523
  696.0000, 1.8636723597, 1.23932, 1.29176
  704.0000, 1.8852646040, 1.24241, 1.29825
  712.0000, 1.9065629668, 1.24546, 1.30469
  720.0000, 1.9275780902, 1.24847, 1.31109
  728.0000, 1.9483210283, 1.25146, 1.31744
  736.0000, 1.9688032119, 1.25441, 1.32374
  744.0000, 1.9890364122, 1.25734, 1.32999
  752.0000, 2.0090327041, 1.26024, 1.33618
  760.0000, 2.0288044303, 1.26311, 1.34231
  768.0000, 2.0483641638, 1.26595, 1.34838
  776.0000, 2.0677246719, 1.26878, 1.35439
  784.0000, 2.0868988792, 1.27158, 1.36033
  792.0000, 2.1058998309, 1.27437, 1.36621
  800.0000, 2.1247406568, 1.27714, 1.37201
  808.0000, 2.1434345348, 1.27989, 1.37774
  816.0000, 2.1619946549, 1.28263, 1.38340
  824.0000, 2.1804341843, 1.28535, 1.38899
  832.0000, 2.1987662314, 1.28807, 1.39449
  840.0000, 2.2170038124, 1.29077, 1.39992
  848.0000, 2.2351598162, 1.29347, 1.40526
  856.0000, 2.2532469721, 1.29617, 1.41052
  864.0000, 2.2712778169, 1.29886, 1.41570
